508	0.080145	0.31828	0.030697	0.023427	0.010774	0.0021783	0.27313	0.23712	0.036233	0.17589	0.054927	0.056958	0.15548	0.058211	0.052156	0.21723	0.20399	0.090768	0.046238	0.023959	0.01508	0.22549	0.16232
509	0.085977	0.32539	0.031947	0.024646	0.01153	0.002502	0.28055	0.24473	0.036957	0.18549	0.057716	0.059634	0.16402	0.061463	0.055003	0.22079	0.20494	0.090559	0.046614	0.023741	0.015638	0.22892	0.16345
510	0.091808	0.33251	0.033196	0.025865	0.012286	0.0028257	0.28798	0.25233	0.03768	0.19509	0.060504	0.06231	0.17256	0.064715	0.05785	0.22435	0.20588	0.090351	0.046989	0.023522	0.016196	0.23234	0.16458
511	0.097409	0.33835	0.034384	0.026919	0.013083	0.0031874	0.29373	0.25889	0.038297	0.20475	0.063271	0.064925	0.18117	0.068001	0.060861	0.22749	0.2066	0.090143	0.046774	0.023334	0.016835	0.23532	0.16496
512	0.10301	0.34419	0.035571	0.027972	0.01388	0.0035492	0.29948	0.26545	0.038914	0.21441	0.066037	0.067539	0.18978	0.071286	0.063871	0.23063	0.20731	0.089935	0.046559	0.023146	0.017475	0.2383	0.16534
513	0.10943	0.34983	0.036755	0.029286	0.014781	0.0039477	0.30581	0.27266	0.039459	0.22448	0.068891	0.070121	0.19855	0.074456	0.066791	0.23332	0.20827	0.089729	0.04546	0.022882	0.01795	0.24136	0.1661
514	0.11585	0.35547	0.037939	0.0306	0.015682	0.0043463	0.31215	0.27988	0.040004	0.23455	0.071744	0.072704	0.20731	0.077626	0.069712	0.236	0.20923	0.089522	0.044361	0.022619	0.018425	0.24441	0.16687
515	0.12217	0.36045	0.038971	0.031732	0.016478	0.0046972	0.31763	0.28581	0.040612	0.24557	0.074845	0.075304	0.21688	0.081077	0.072811	0.23875	0.20995	0.089214	0.044878	0.022387	0.018948	0.24697	0.16745
516	0.12849	0.36543	0.040003	0.032864	0.017274	0.0050481	0.32312	0.29173	0.04122	0.25659	0.077945	0.077903	0.22645	0.084529	0.075911	0.2415	0.21068	0.088906	0.045394	0.022155	0.019472	0.24953	0.16802
517	0.136	0.37098	0.041188	0.03412	0.018195	0.0054827	0.32918	0.29825	0.041749	0.268	0.080925	0.080689	0.23662	0.088076	0.079191	0.24375	0.21141	0.0886	0.045446	0.021953	0.020025	0.25215	0.16841
518	0.14351	0.37653	0.042373	0.035377	0.019116	0.0059173	0.33525	0.30477	0.042277	0.27941	0.083905	0.083475	0.24678	0.091623	0.082472	0.24599	0.21214	0.088294	0.045499	0.021751	0.020578	0.25476	0.1688
519	0.15061	0.38048	0.043423	0.036598	0.020014	0.0063713	0.33994	0.30977	0.04267	0.29078	0.086699	0.085846	0.25695	0.095013	0.085421	0.24799	0.21263	0.08799	0.044879	0.021528	0.020964	0.25683	0.16919
520	0.15772	0.38442	0.044472	0.03782	0.020912	0.0068253	0.34464	0.31476	0.043063	0.30216	0.089493	0.088218	0.26712	0.098402	0.08837	0.24999	0.21312	0.087686	0.044259	0.021305	0.021351	0.2589	0.16958
521	0.16513	0.3889	0.045574	0.038987	0.021764	0.0072066	0.34906	0.31991	0.043464	0.31296	0.092144	0.09051	0.2765	0.10156	0.091313	0.25202	0.21361	0.087284	0.043263	0.021062	0.021751	0.261	0.16958
522	0.17254	0.39337	0.046676	0.040153	0.022615	0.0075879	0.35348	0.32507	0.043864	0.32377	0.094795	0.092802	0.28587	0.10471	0.094255	0.25405	0.2141	0.086882	0.042267	0.02082	0.022152	0.2631	0.16958
523	0.17849	0.39657	0.04744	0.041051	0.02334	0.0079444	0.35718	0.32924	0.04422	0.33297	0.096915	0.094432	0.29419	0.10718	0.096476	0.25582	0.21484	0.086683	0.042709	0.0207	0.022541	0.26432	0.16978
524	0.18445	0.39976	0.048205	0.041949	0.024066	0.0083009	0.36088	0.33341	0.044577	0.34217	0.099035	0.096063	0.3025	0.10965	0.098697	0.25758	0.21559	0.086483	0.043152	0.020581	0.02293	0.26554	0.16997
525	0.18991	0.40254	0.04888	0.042786	0.024662	0.0086285	0.36423	0.33729	0.044783	0.35023	0.10089	0.097409	0.30949	0.11171	0.10067	0.25938	0.21633	0.086185	0.042564	0.02044	0.02309	0.26708	0.17017
526	0.19538	0.40533	0.049555	0.043623	0.025258	0.0089562	0.36759	0.34117	0.044989	0.35829	0.10275	0.098754	0.31649	0.11376	0.10264	0.26117	0.21708	0.085888	0.041976	0.020299	0.023249	0.26861	0.17036
527	0.19975	0.4072	0.050133	0.044338	0.025672	0.0091457	0.37015	0.34435	0.045197	0.36501	0.10419	0.099905	0.32268	0.11549	0.1042	0.26238	0.21783	0.08569	0.042366	0.02016	0.023357	0.27017	0.17036
528	0.20412	0.40908	0.05071	0.045053	0.026085	0.0093352	0.3727	0.34752	0.045405	0.37174	0.10563	0.10105	0.32888	0.11722	0.10576	0.26358	0.21858	0.085493	0.042756	0.02002	0.023464	0.27172	0.17036
529	0.20819	0.41144	0.051181	0.045631	0.026637	0.0095778	0.3753	0.35034	0.045668	0.37783	0.10686	0.10176	0.33416	0.11859	0.10711	0.26542	0.21934	0.085297	0.04227	0.019883	0.023546	0.2733	0.17056
530	0.21227	0.41381	0.051652	0.046208	0.027189	0.0098203	0.37789	0.35316	0.045931	0.38392	0.10809	0.10246	0.33945	0.11995	0.10847	0.26725	0.2201	0.0851	0.041783	0.019746	0.023627	0.27487	0.17076
531	0.21499	0.41621	0.052133	0.046692	0.02757	0.010028	0.38008	0.35603	0.046144	0.38929	0.1091	0.10329	0.34411	0.12121	0.1096	0.26942	0.22112	0.085002	0.041544	0.019768	0.023573	0.27678	0.17095
532	0.21771	0.4186	0.052613	0.047176	0.027951	0.010236	0.38226	0.3589	0.046356	0.39467	0.1101	0.10413	0.34877	0.12246	0.11074	0.27159	0.22214	0.084905	0.041305	0.019791	0.023518	0.27869	0.17115
533	0.22076	0.42054	0.052979	0.047837	0.028309	0.010465	0.38492	0.36224	0.046571	0.39927	0.11087	0.10473	0.35316	0.12331	0.11164	0.27348	0.22342	0.084905	0.041448	0.019723	0.0236	0.28063	0.17154
534	0.22381	0.42248	0.053345	0.048498	0.028668	0.010694	0.38758	0.36558	0.046785	0.40387	0.11163	0.10533	0.35755	0.12417	0.11254	0.27537	0.22471	0.084905	0.041591	0.019655	0.023681	0.28257	0.17194
535	0.22615	0.42443	0.053778	0.049062	0.029036	0.010843	0.39028	0.36812	0.047111	0.40809	0.11215	0.1057	0.36122	0.12503	0.11332	0.27761	0.22627	0.085002	0.041543	0.01961	0.023627	0.2852	0.17253
536	0.2285	0.42639	0.054211	0.049627	0.029403	0.010993	0.39297	0.37066	0.047436	0.41232	0.11266	0.10606	0.36489	0.12589	0.11411	0.27985	0.22783	0.0851	0.041495	0.019565	0.023573	0.28782	0.17313
537	0.23009	0.42886	0.054652	0.050205	0.02978	0.011108	0.39525	0.37324	0.047766	0.41567	0.11305	0.10655	0.36696	0.12648	0.11477	0.2831	0.22969	0.085297	0.041258	0.019587	0.023546	0.29084	0.17373
538	0.23167	0.43132	0.055092	0.050783	0.030158	0.011223	0.39752	0.37582	0.048096	0.41902	0.11345	0.10704	0.36903	0.12706	0.11543	0.28636	0.23154	0.085493	0.04102	0.01961	0.023518	0.29385	0.17433
539	0.23329	0.43332	0.055411	0.051255	0.030438	0.011341	0.40029	0.37843	0.048487	0.42194	0.11397	0.10741	0.37155	0.12765	0.11623	0.28936	0.23342	0.08569	0.040646	0.019655	0.023518	0.29658	0.17514
540	0.2349	0.43532	0.05573	0.051727	0.030718	0.011458	0.40305	0.38105	0.048877	0.42485	0.1145	0.10778	0.37407	0.12823	0.11703	0.29236	0.2353	0.085888	0.040272	0.0197	0.023518	0.29931	0.17594
541	0.23626	0.43784	0.056183	0.052391	0.031112	0.011633	0.40492	0.38325	0.049274	0.42731	0.11489	0.10816	0.37576	0.12868	0.11757	0.29542	0.23749	0.086285	0.040741	0.019746	0.023438	0.30245	0.17655
542	0.23762	0.44036	0.056636	0.053054	0.031506	0.011807	0.40678	0.38546	0.049672	0.42977	0.11529	0.10853	0.37746	0.12912	0.11812	0.29848	0.23967	0.086682	0.04121	0.019791	0.023357	0.30558	0.17716
543	0.23844	0.44239	0.057096	0.05361	0.031836	0.011972	0.40914	0.38814	0.050075	0.43176	0.11582	0.10916	0.37917	0.12987	0.1188	0.30196	0.24162	0.087184	0.041885	0.019929	0.023383	0.30878	0.17819
544	0.23926	0.44443	0.057556	0.054165	0.032166	0.012137	0.41149	0.39082	0.050479	0.43375	0.11636	0.10979	0.38088	0.13062	0.11948	0.30543	0.24357	0.087686	0.04256	0.020066	0.02341	0.31198	0.17921
545	0.24037	0.44649	0.058024	0.054924	0.032541	0.012351	0.41388	0.39308	0.051067	0.43575	0.11689	0.11042	0.38261	0.13107	0.12017	0.30863	0.24583	0.088296	0.043257	0.02023	0.023437	0.31525	0.18025
546	0.24148	0.44854	0.058491	0.055683	0.032915	0.012564	0.41626	0.39535	0.051654	0.43776	0.11743	0.11106	0.38434	0.13152	0.12087	0.31183	0.2481	0.088906	0.043954	0.020393	0.023464	0.31851	0.18129
547	0.2426	0.45062	0.059035	0.056397	0.033376	0.012785	0.41867	0.39763	0.052378	0.43928	0.11825	0.11183	0.38564	0.13229	0.12157	0.3151	0.2504	0.089524	0.044005	0.020606	0.023628	0.32222	0.18255
548	0.24371	0.45269	0.059579	0.057111	0.033837	0.013005	0.42108	0.39992	0.053102	0.44079	0.11907	0.1126	0.38695	0.13305	0.12227	0.31836	0.25271	0.090143	0.044055	0.02082	0.023791	0.32593	0.18381
549	0.24456	0.45531	0.060273	0.058047	0.034311	0.013265	0.42352	0.40224	0.053908	0.44283	0.12003	0.11352	0.38826	0.13382	0.12326	0.32207	0.25535	0.091193	0.04483	0.021111	0.023929	0.32973	0.18509
550	0.2454	0.45793	0.060966	0.058982	0.034785	0.013525	0.42595	0.40455	0.054715	0.44487	0.121	0.11443	0.38958	0.13459	0.12425	0.32578	0.258	0.092243	0.045604	0.021403	0.024066	0.33352	0.18637
551	0.24625	0.46005	0.061821	0.060019	0.035397	0.013795	0.42842	0.4069	0.055611	0.44642	0.12198	0.1155	0.39046	0.13568	0.12541	0.32995	0.2607	0.093208	0.045815	0.021728	0.024178	0.3378	0.1881
552	0.2471	0.46217	0.062675	0.061055	0.036008	0.014065	0.43089	0.40924	0.056508	0.44796	0.12297	0.11656	0.39134	0.13677	0.12656	0.33413	0.2634	0.094174	0.046026	0.022053	0.024289	0.34208	0.18983
